timestamp,can_id,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7,label
1744385385.6844804,323,107,107,0,224,0,0,0,0,0
1744385385.6865473,149,128,0,7,244,0,0,0,23,0
1744385385.686574,420,0,0,0,8,0,0,0,16,0
1744385385.6865814,426,127,255,0,0,0,0,104,16,0
1744385385.6876264,432,0,15,0,0,0,1,87,0,0
1744385385.6876535,57,0,57,0,0,0,0,0,0,0
1744385385.687661,464,0,0,0,0,0,0,0,10,0
1744385385.6890726,358,208,50,0,39,0,0,0,0,0
1744385385.6911263,344,0,0,0,0,0,0,0,40,0
1744385385.6911502,353,0,0,5,80,1,8,0,43,0
1744385385.691157,401,1,0,16,161,65,0,26,0,0
1744385385.6911638,307,0,0,0,0,182,0,0,0,0
1744385385.6911705,310,0,2,0,0,0,0,0,57,0
1744385385.6911771,314,0,0,0,0,0,0,0,55,0
1744385385.6911838,319,0,0,0,5,0,0,0,61,0
1744385385.692655,356,0,0,192,26,168,0,0,19,0
1744385385.692667,380,0,0,0,0,16,0,0,48,0
1744385385.69267,398,0,0,122,0,0,0,0,0,0
1744385385.6926732,660,4,11,0,2,207,90,0,14,0
1744385385.6926763,542,3,232,55,69,34,6,1,0,0
1744385385.6932054,580,0,0,0,7,18,0,0,0,0
1744385385.693718,387,0,0,0,9,0,0,16,63,0
1744385385.695216,323,107,107,0,255,0,0,0,0,0
1744385385.6967423,149,128,0,7,244,0,0,0,38,0
1744385385.6983204,358,208,50,0,54,0,0,0,0,0
1744385385.7003262,344,0,0,0,0,0,0,0,55,0
1744385385.7003405,353,0,0,5,80,1,8,0,58,0
1744385385.7003436,401,1,0,16,161,65,0,41,0,0
1744385385.7003467,356,0,0,192,26,168,0,0,34,0
1744385385.7013748,307,0,0,0,0,137,0,0,0,0
1744385385.7013865,310,0,2,0,0,0,0,0,12,0
1744385385.7013896,314,0,0,0,0,0,0,0,10,0
1744385385.701393,57,0,12,0,0,0,0,0,0,0
1744385385.701396,319,0,0,0,5,0,0,0,0,0
1744385385.7050002,380,0,0,0,0,16,0,0,3,0
1744385385.7050436,398,0,0,77,0,0,0,0,0,0
1744385385.705053,463,128,5,0,0,0,15,0,0,0
1744385385.705062,476,2,0,0,12,0,0,0,0,0
1744385385.7050707,387,0,0,0,14,0,0,16,13,0
1744385385.7050796,323,107,107,0,194,0,0,0,0,0
1744385385.7066443,149,128,0,7,244,0,0,0,53,0
1744385385.706682,420,0,0,0,8,0,0,0,47,0
1744385385.7066894,426,127,255,0,0,0,0,103,32,0
1744385385.7071068,580,0,0,0,7,36,0,0,0,0
1744385385.707776,432,0,15,0,0,0,1,102,0,0
1744385385.7077918,464,0,0,0,0,0,0,0,10,0
1744385385.7090726,358,208,50,0,9,0,0,0,0,0
1744385385.710617,344,0,0,0,0,0,0,0,10,0
1744385385.710641,353,0,0,5,80,1,8,0,13,0
1744385385.710648,401,1,0,16,161,65,0,56,0,0
1744385385.7106545,307,0,0,0,0,152,0,0,0,0
1744385385.7106614,310,0,2,0,0,0,0,0,27,0
1744385385.7126658,314,0,0,0,0,0,0,0,25,0
1744385385.7126777,319,0,0,0,5,0,0,0,31,0
1744385385.7126808,356,0,0,192,26,168,0,0,49,0
1744385385.7126842,380,0,0,0,0,16,0,0,18,0
1744385385.7126873,398,0,0,92,0,0,0,0,0,0
1744385385.714715,387,0,0,0,10,0,0,16,16,0
1744385385.7147274,323,107,107,0,209,0,0,0,0,0
1744385385.7162414,57,0,27,0,0,0,0,0,0,0
1744385385.7162533,149,128,0,7,244,0,0,0,8,0
1744385385.7183254,580,0,0,0,7,54,0,0,0,0
1744385385.718892,358,208,50,0,24,0,0,0,0,0
1744385385.7203288,344,0,0,0,0,0,0,0,25,0
1744385385.7203407,353,0,0,5,80,1,8,0,28,0
1744385385.7203438,401,1,0,16,161,65,0,11,0,0
1744385385.7203474,356,0,0,192,26,168,0,0,4,0
1744385385.721413,307,0,0,0,0,167,0,0,0,0
1744385385.7214296,310,0,2,0,0,0,0,0,42,0
1744385385.7214332,314,0,0,0,0,0,0,0,40,0
1744385385.7214365,319,0,0,0,5,0,0,0,46,0
1744385385.7234442,380,0,0,0,0,16,0,0,33,0
1744385385.72348,398,0,0,107,0,0,0,0,0,0
1744385385.723489,463,128,5,0,0,0,30,0,0,0
1744385385.7234974,476,2,0,0,27,0,0,0,0,0
1744385385.7235055,387,0,0,0,7,0,0,16,34,0
1744385385.7255156,323,107,107,0,224,0,0,0,0,0
1744385385.7255366,819,0,0,0,0,0,0,45,0,0
1744385385.726632,149,128,0,7,244,0,0,0,23,0
1744385385.7266538,420,0,0,0,8,0,0,0,62,0
1744385385.7266572,426,127,255,0,0,0,0,103,63,0
1744385385.7280843,432,0,15,0,0,0,1,117,0,0
1744385385.7281077,464,0,0,0,0,0,0,0,10,0
1744385385.7281113,57,0,42,0,0,0,0,0,0,0
1744385385.7296095,358,208,50,0,39,0,0,0,0,0
1744385385.7296271,344,0,0,0,0,0,0,0,40,0
1744385385.729655,580,0,0,0,7,72,0,0,0,0
1744385385.7311585,353,0,0,5,80,1,8,0,43,0
1744385385.7311783,401,1,0,16,161,65,0,26,0,0
1744385385.731182,307,0,0,0,0,182,0,0,0,0
1744385385.7311852,310,0,2,0,0,0,0,0,57,0
1744385385.7311888,314,0,0,0,0,0,0,0,55,0
1744385385.731192,319,0,0,0,5,0,0,0,61,0
1744385385.7332168,356,0,0,192,26,168,0,0,19,0
1744385385.7332425,380,0,0,0,0,16,0,0,48,0
1744385385.7332458,398,0,0,122,0,0,0,0,0,0
1744385385.7332492,660,4,11,0,2,207,90,0,29,0
1744385385.7332523,542,3,232,55,69,34,6,16,0,0
1744385385.7332551,387,0,0,0,5,0,0,16,51,0
1744385385.7347724,323,107,107,0,255,0,0,0,0,0
1744385385.736766,149,128,0,7,244,0,0,0,38,0
1744385385.7383518,358,208,50,0,54,0,0,0,0,0
1744385385.739899,344,0,0,0,0,0,0,0,55,0
1744385385.7399294,353,0,0,5,80,1,8,0,58,0
1744385385.7413902,401,1,0,16,161,65,0,41,0,0
1744385385.7414112,356,0,0,192,26,168,0,0,34,0
1744385385.741415,307,0,0,0,0,137,0,0,0,0
1744385385.741418,310,0,2,0,0,0,0,0,12,0
1744385385.7414222,314,0,0,0,0,0,0,0,10,0
1744385385.7414253,319,0,0,0,5,0,0,0,0,0
1744385385.7445097,380,0,0,0,0,16,0,0,3,0
1744385385.7445457,398,0,0,77,0,0,0,0,0,0
1744385385.7445548,463,128,5,0,0,0,45,0,0,0
1744385385.744564,476,2,0,0,42,0,0,0,0,0
1744385385.7445726,800,0,0,33,0,0,0,0,0,0
1744385385.744581,804,116,101,0,0,0,0,14,41,0
1744385385.7445896,892,253,0,253,0,9,127,0,41,0
1744385385.7445982,387,0,0,0,3,0,0,16,8,0
1744385385.744607,323,107,107,0,194,0,0,0,0,0
1744385385.7459986,149,128,0,7,244,0,0,0,53,0
1744385385.7461755,580,0,0,0,7,90,0,0,0,0
1744385385.747189,420,0,0,0,8,0,0,0,1,0
1744385385.7472136,426,127,255,0,0,0,0,104,1,0
1744385385.7472212,432,0,15,0,0,0,1,72,0,0
1744385385.747233,464,0,0,0,0,0,0,0,10,0
1744385385.7472396,57,0,57,0,0,0,0,0,0,0
1744385385.748571,358,208,50,0,9,0,0,0,0,0
1744385385.7501338,344,0,0,0,0,0,0,0,10,0
1744385385.7501657,353,0,0,5,80,1,8,0,13,0
1744385385.7501748,401,1,0,16,161,65,0,56,0,0
1744385385.7516675,307,0,0,0,0,152,0,0,0,0
1744385385.751691,310,0,2,0,0,0,0,0,27,0
1744385385.7516985,314,0,0,0,0,0,0,0,25,0
1744385385.7517054,319,0,0,0,5,0,0,0,31,0
1744385385.7517126,356,0,0,192,26,168,0,0,49,0
1744385385.7517197,380,0,0,0,0,16,0,0,18,0
1744385385.751726,398,0,0,92,0,0,0,0,0,0
1744385385.7537117,387,0,0,0,10,0,0,16,16,0
1744385385.753734,323,107,107,0,209,0,0,0,0,0
1744385385.757265,149,128,0,7,244,0,0,0,8,0
1744385385.757534,580,0,0,0,7,109,0,0,0,0
1744385385.759332,358,208,50,0,24,0,0,0,0,0
1744385385.7593448,57,0,12,0,0,0,0,0,0,0
1744385385.7604034,344,0,0,0,0,0,0,0,25,0
1744385385.7604227,353,0,0,5,80,1,8,0,28,0
1744385385.760426,401,1,0,16,161,65,0,11,0,0
1744385385.7604294,356,0,0,192,26,168,0,0,4,0
1744385385.762372,307,0,0,0,0,167,0,0,0,0
1744385385.762384,310,0,2,0,0,0,0,0,42,0
1744385385.762387,314,0,0,0,0,0,0,0,40,0
1744385385.7623904,319,0,0,0,5,0,0,0,46,0
1744385385.7623937,380,0,0,0,0,16,0,0,33,0
1744385385.7623963,398,0,0,107,0,0,0,0,0,0
1744385385.7623994,463,128,5,0,0,0,60,0,0,0
1744385385.7624023,476,2,0,0,57,0,0,0,0,0
1744385385.7644134,387,0,0,0,7,0,0,16,34,0
1744385385.7644248,323,107,107,0,224,0,0,0,0,0
1744385385.7660322,149,128,0,7,244,0,0,0,23,0
1744385385.7675369,420,0,0,0,8,0,0,0,16,0
1744385385.7675629,426,127,255,0,0,0,0,104,16,0
1744385385.7675705,432,0,15,0,0,0,1,87,0,0
1744385385.7675776,464,0,0,0,0,0,0,0,10,0
1744385385.7685878,580,0,0,0,7,127,0,0,0,0
1744385385.768627,358,208,50,0,39,0,0,0,0,0
1744385385.771099,344,0,0,0,0,0,0,0,40,0
1744385385.7711308,353,0,0,5,80,1,8,0,43,0
1744385385.7711382,401,1,0,16,161,65,0,26,0,0
1744385385.7711449,307,0,0,0,0,182,0,0,0,0
1744385385.7711515,310,0,2,0,0,0,0,0,57,0
1744385385.7711582,314,0,0,0,0,0,0,0,55,0
1744385385.771165,319,0,0,0,5,0,0,0,61,0
1744385385.7731366,356,0,0,192,26,168,0,0,19,0
1744385385.7731502,380,0,0,0,0,16,0,0,48,0
1744385385.7731535,398,0,0,122,0,0,0,0,0,0
1744385385.7731566,660,4,11,0,2,207,90,0,44,0
1744385385.7731607,542,3,232,55,69,34,6,47,0,0
1744385385.7731636,777,0,0,0,0,0,0,0,177,0
1744385385.773167,57,0,27,0,0,0,0,0,0,0
1744385385.7742164,387,0,0,0,5,0,0,16,51,0
1744385385.7742276,323,107,107,0,255,0,0,0,0,0
1744385385.7767074,149,128,0,7,244,0,0,0,38,0
1744385385.7797637,358,208,50,0,54,0,0,0,0,0
1744385385.779776,344,0,0,0,0,0,0,0,55,0
1744385385.7798102,580,0,0,0,7,145,0,0,0,0
1744385385.7808695,353,0,0,5,80,1,8,0,58,0
1744385385.780894,401,1,0,16,161,65,0,41,0,0
1744385385.780903,356,0,0,192,26,169,0,0,33,0
1744385385.7809117,307,0,0,0,0,137,0,0,0,0
1744385385.7809217,310,0,2,0,0,0,0,0,12,0
1744385385.7828646,314,0,0,0,0,0,0,0,10,0
1744385385.7828765,319,0,0,0,5,0,0,0,0,0
1744385385.7828798,380,0,0,0,0,16,0,0,3,0
1744385385.7828877,398,0,0,77,0,0,0,0,0,0
1744385385.782891,463,128,5,0,0,0,15,0,0,0
1744385385.782894,476,2,0,0,12,0,0,0,0,0
1744385385.782897,387,0,0,0,11,0,0,16,0,0
1744385385.784542,323,107,107,0,194,0,0,0,0,0
1744385385.7859998,149,128,0,7,244,0,0,0,53,0
1744385385.7860124,773,128,53,0,0,0,0,0,0,0
1744385385.7874618,420,0,0,0,8,0,0,0,47,0
1744385385.787473,426,127,255,0,0,0,0,103,32,0
1744385385.787476,432,0,15,0,0,0,1,102,0,0
1744385385.7874794,464,0,0,0,0,0,0,0,10,0
1744385385.7889895,358,208,50,0,9,0,0,0,0,0
1744385385.790565,344,0,0,0,0,0,0,0,10,0
1744385385.790604,353,0,0,5,80,1,8,0,13,0
1744385385.7906113,401,1,0,16,161,65,0,56,0,0
1744385385.7906177,307,0,0,0,0,152,0,0,0,0
1744385385.7906244,310,0,2,0,0,0,0,0,27,0
1744385385.7918212,314,0,0,0,0,0,0,0,25,0
1744385385.7918365,319,0,0,0,5,0,0,0,31,0
1744385385.7918398,356,0,0,192,26,168,0,0,49,0
1744385385.791843,380,0,0,0,0,16,0,0,18,0
1744385385.7918465,398,0,0,92,0,0,0,0,0,0
1744385385.793116,57,0,42,0,0,0,0,0,0,0
1744385385.7946048,387,0,0,0,8,0,0,16,18,0
1744385385.794617,323,107,107,0,209,0,0,0,0,0
1744385385.7961717,149,128,0,7,244,0,0,0,8,0
1744385385.7962654,580,0,0,0,7,163,0,0,0,0
1744385385.798715,358,208,50,0,24,0,0,0,0,0
1744385385.8018656,344,0,0,0,0,0,0,0,25,0
1744385385.801901,353,0,0,5,80,1,8,0,28,0
1744385385.8019102,401,1,0,16,161,65,0,11,0,0
1744385385.801919,356,0,0,192,26,168,0,0,4,0
1744385385.801927,307,0,0,0,0,167,0,0,0,0
1744385385.8019354,310,0,2,0,0,0,0,0,42,0
1744385385.8019438,314,0,0,0,0,0,0,0,40,0
1744385385.801952,319,0,0,0,5,0,0,0,46,0
1744385385.8019605,380,0,0,0,0,16,0,0,33,0
1744385385.8019686,398,0,0,107,0,0,0,0,0,0
1744385385.8019772,463,128,5,0,0,0,30,0,0,0
1744385385.803365,476,2,0,0,27,0,0,0,0,0
1744385385.8033764,387,0,0,0,6,0,0,16,35,0
1744385385.804419,323,107,107,0,224,0,0,0,0,0
1744385385.8059423,149,128,0,7,244,0,0,0,23,0
1744385385.807013,420,0,0,0,8,0,0,0,62,0
1744385385.807044,426,127,255,0,0,0,0,103,63,0
1744385385.8070512,432,0,15,0,0,0,1,117,0,0
1744385385.807498,580,0,0,0,7,181,0,0,0,0
1744385385.8082747,464,0,0,0,0,0,0,0,10,0
1744385385.8082888,57,0,57,0,0,0,0,0,0,0
1744385385.8095202,358,208,50,0,39,0,0,0,0,0
1744385385.811097,344,0,0,0,0,0,0,0,40,0
1744385385.81112,353,0,0,5,80,1,8,0,43,0
1744385385.8111272,401,1,0,16,161,65,0,26,0,0
1744385385.811134,307,0,0,0,0,182,0,0,0,0
1744385385.8111408,310,0,2,0,0,0,0,0,57,0
1744385385.8111477,314,0,0,0,0,0,0,0,55,0
1744385385.8111544,319,0,0,0,5,0,0,0,61,0
1744385385.8126242,356,0,0,192,26,168,0,0,19,0
1744385385.8126545,380,0,0,0,0,16,0,0,48,0
1744385385.8126636,398,0,0,122,0,0,0,0,0,0
1744385385.8126726,660,4,11,0,2,207,90,0,59,0
1744385385.8126812,542,3,232,55,69,34,6,62,0,0
1744385385.8141208,387,0,0,0,12,0,0,16,60,0
1744385385.814132,323,107,107,0,255,0,0,0,0,0
1744385385.8177614,149,128,0,7,248,0,0,0,34,0
1744385385.818364,580,0,0,0,7,199,0,0,0,0
1744385385.818864,358,208,50,0,54,0,0,0,0,0
1744385385.820272,344,0,0,0,0,0,0,0,55,0
1744385385.820286,353,0,0,5,80,1,8,0,58,0
1744385385.82029,401,1,0,16,161,65,0,41,0,0
1744385385.8202932,356,0,0,192,26,168,0,0,34,0
1744385385.8234036,307,0,0,0,0,137,0,0,0,0
1744385385.8234348,57,0,12,0,0,0,0,0,0,0
1744385385.823442,310,0,2,0,0,0,0,0,12,0
1744385385.8234484,314,0,0,0,0,0,0,0,10,0
1744385385.823455,319,0,0,0,5,0,0,0,0,0
1744385385.8234615,380,0,0,0,0,16,0,0,3,0
1744385385.8234675,398,0,0,77,0,0,0,0,0,0
1744385385.8234742,463,128,5,0,0,0,45,0,0,0
1744385385.8234804,476,2,0,0,42,0,0,0,0,0
1744385385.8234878,387,0,0,0,9,0,0,16,2,0
1744385385.8245342,323,107,107,0,194,0,0,0,0,0
1744385385.8245573,819,0,0,0,0,0,0,60,0,0
1744385385.8259478,149,128,0,7,248,0,0,0,49,0
1744385385.8270173,420,0,0,0,8,0,0,0,1,0
1744385385.827031,426,127,255,0,0,0,0,104,1,0
1744385385.8270345,432,0,15,0,0,0,1,72,0,0
1744385385.8295133,464,0,0,0,0,0,0,0,10,0
1744385385.8295388,358,208,50,0,9,0,0,0,0,0
1744385385.8305986,580,0,0,0,7,217,0,0,0,0
1744385385.830811,344,0,0,0,0,0,0,0,10,0
1744385385.830821,353,0,0,5,80,1,8,0,13,0
1744385385.8308244,401,1,0,16,161,65,0,56,0,0
1744385385.8308282,307,0,0,0,0,152,0,0,0,0
1744385385.8308315,310,0,2,0,0,0,0,0,27,0
1744385385.8308346,314,0,0,0,0,0,0,0,25,0
1744385385.83207,319,0,0,0,5,0,0,0,31,0
1744385385.832087,356,0,0,192,26,168,0,0,49,0
1744385385.832095,380,0,0,0,0,16,0,0,18,0
1744385385.8320985,398,0,0,92,0,0,0,0,0,0
1744385385.8336184,387,0,0,0,14,0,0,16,28,0
1744385385.834663,323,107,107,0,209,0,0,0,0,0
1744385385.8346746,57,0,27,0,0,0,0,0,0,0
1744385385.8358464,149,128,0,7,248,0,0,0,4,0
1744385385.8392663,358,208,50,0,24,0,0,0,0,0
1744385385.841045,344,0,0,0,0,0,0,0,25,0
1744385385.8410933,353,0,0,5,80,1,8,0,28,0
1744385385.8411026,401,1,0,144,161,65,0,3,0,0
1744385385.8411126,307,0,0,0,0,167,0,0,0,0
1744385385.8411188,310,0,2,0,0,0,0,0,42,0
1744385385.8411243,314,0,0,0,0,0,0,0,40,0
1744385385.8411288,319,0,0,0,5,0,0,0,46,0
1744385385.8411288,580,0,0,0,7,235,0,0,0,0
1744385385.8423388,356,0,0,192,26,168,0,0,4,0
1744385385.8423584,380,0,0,0,0,16,0,0,33,0
1744385385.8423624,398,0,0,107,0,0,0,0,0,0
1744385385.8423655,463,128,5,0,0,0,60,0,0,0
1744385385.8423688,476,2,0,0,57,0,0,0,0,0
1744385385.8423722,800,0,0,48,0,0,0,0,0,0
1744385385.8438723,804,116,101,0,0,0,0,14,56,0
1744385385.8438864,892,253,0,253,0,9,127,0,56,0
1744385385.8438897,387,0,0,0,10,0,0,16,47,0
1744385385.8438926,323,107,107,0,224,0,0,0,0,0
1744385385.8469656,149,128,0,7,248,0,0,0,19,0
1744385385.846989,420,0,0,0,8,0,0,0,16,0
1744385385.8469958,426,127,255,0,0,0,0,104,16,0
1744385385.8470025,432,0,15,0,0,0,1,87,0,0
1744385385.8485205,464,0,0,0,0,0,0,0,10,0
1744385385.8485522,57,0,42,0,0,0,0,0,0,0
1744385385.8485613,358,208,50,0,39,0,0,0,0,0
1744385385.8505116,344,0,0,0,0,0,0,0,40,0
1744385385.8505225,353,0,0,5,80,1,8,0,43,0
1744385385.8505256,401,1,0,144,161,65,0,18,0,0
1744385385.8505287,307,0,0,0,0,182,0,0,0,0
1744385385.8505318,310,0,2,0,0,0,0,0,57,0
1744385385.8515832,314,0,0,0,0,0,0,0,55,0
1744385385.8516152,319,0,0,0,5,0,0,0,61,0
1744385385.8516245,356,0,0,192,26,169,0,0,18,0
1744385385.8516333,380,0,0,0,0,16,0,0,48,0
1744385385.8535764,398,0,0,122,0,0,0,0,0,0
1744385385.853587,660,4,11,0,2,207,90,0,14,0
1744385385.85359,542,3,232,55,69,34,6,1,0,0
1744385385.853593,387,0,0,0,15,0,0,16,57,0
1744385385.8551357,323,107,107,0,255,0,0,0,0,0
1744385385.856183,149,128,0,7,248,0,0,0,34,0
1744385385.8572357,580,0,0,0,7,253,0,0,0,0
1744385385.8587112,358,208,50,0,54,0,0,0,0,0
1744385385.8602755,344,0,0,0,0,0,0,0,55,0
1744385385.86029,353,0,0,5,80,1,8,0,58,0
1744385385.8602934,401,1,0,144,161,65,0,33,0,0
1744385385.8602974,356,0,0,192,26,168,0,0,34,0
1744385385.861449,307,0,0,0,0,137,0,0,0,0
1744385385.8614626,310,0,2,0,0,0,0,0,12,0
1744385385.861466,314,0,0,0,0,0,0,0,10,0
1744385385.8614693,319,0,0,0,5,0,0,0,0,0
1744385385.8614726,380,0,0,0,0,16,0,0,3,0
1744385385.8628125,398,0,0,77,0,0,0,0,0,0
1744385385.8628252,463,128,5,0,0,0,15,0,0,0
1744385385.8628285,476,2,0,0,12,0,0,0,0,0
1744385385.8628316,387,0,0,0,19,0,0,16,7,0
1744385385.864066,57,0,57,0,0,0,0,0,0,0
1744385385.864082,323,107,107,0,194,0,0,0,0,0
1744385385.8680646,149,128,0,7,244,0,0,0,53,0
1744385385.8680947,580,0,0,0,8,15,0,0,0,0
1744385385.8681097,420,0,0,0,8,0,0,0,47,0
1744385385.868121,426,127,255,0,0,0,0,103,32,0
1744385385.8681307,432,0,15,0,0,0,1,102,0,0
1744385385.8681417,464,0,0,0,0,0,0,0,10,0
1744385385.8693297,358,208,50,0,9,0,0,0,0,0
1744385385.8705788,344,0,0,0,0,0,0,0,10,0
1744385385.8705993,353,0,0,5,80,1,8,0,13,0
1744385385.8706024,401,1,0,144,161,65,0,48,0,0
1744385385.8706062,307,0,0,0,0,152,0,0,0,0
1744385385.8706093,310,0,2,0,0,0,0,0,27,0
1744385385.872087,314,0,0,0,0,0,0,0,25,0
1744385385.8721025,319,0,0,0,5,0,0,0,31,0
1744385385.8721058,356,0,0,192,26,168,0,0,49,0
1744385385.8721092,380,0,0,0,0,16,0,0,18,0
1744385385.872112,398,0,0,92,0,0,0,0,0,0
1744385385.8721154,777,0,0,0,0,0,0,0,132,0
1744385385.8736632,387,0,0,0,14,0,0,16,28,0
1744385385.8737,323,107,107,0,209,0,0,0,0,0
1744385385.8771784,149,128,0,7,244,0,0,0,8,0
1744385385.877211,57,0,12,0,0,0,0,0,0,0
1744385385.8803055,358,208,50,0,24,0,0,0,0,0
1744385385.880339,344,0,0,0,0,0,0,0,25,0
1744385385.8803475,353,0,0,5,80,1,8,0,28,0
1744385385.8803568,401,1,0,144,161,65,0,3,0,0
1744385385.8803654,356,0,0,192,26,168,0,0,4,0
1744385385.88042,580,0,0,0,8,34,0,0,0,0
1744385385.88157,307,0,0,0,0,167,0,0,0,0
1744385385.881597,310,0,2,0,0,0,0,0,42,0
1744385385.881606,314,0,0,0,0,0,0,0,40,0
1744385385.8816147,319,0,0,0,5,0,0,0,46,0
1744385385.881623,380,0,0,0,0,16,0,0,33,0
1744385385.8816311,398,0,0,107,0,0,0,0,0,0
1744385385.8854663,463,128,5,0,0,0,30,0,0,0
1744385385.8854997,476,2,0,0,27,0,0,0,0,0
1744385385.885517,387,0,0,0,10,0,0,16,47,0
1744385385.8855257,323,107,107,0,224,0,0,0,0,0
1744385385.888037,149,128,0,7,244,0,0,0,23,0
1744385385.8880486,420,0,0,0,8,0,0,0,62,0
1744385385.888052,426,127,255,0,0,0,0,103,63,0
1744385385.888055,432,0,15,0,0,0,1,117,0,0
1744385385.8880582,464,0,0,0,0,0,0,0,10,0
1744385385.8900726,358,208,50,0,39,0,0,0,0,0
1744385385.8901029,344,0,0,0,0,0,0,0,40,0
1744385385.8901117,353,0,0,5,80,1,8,0,43,0
1744385385.8901205,401,1,0,144,161,65,0,18,0,0
1744385385.8915834,307,0,0,0,0,182,0,0,0,0
1744385385.8916063,310,0,2,0,0,0,0,0,57,0
1744385385.8916132,57,0,27,0,0,0,0,0,0,0
1744385385.89162,314,0,0,0,0,0,0,0,55,0
1744385385.8916266,319,0,0,0,5,0,0,0,61,0
1744385385.8916333,356,0,0,192,26,168,0,0,19,0
1744385385.8930886,380,0,0,0,0,16,0,0,48,0
1744385385.8930998,398,0,0,122,0,0,0,0,0,0
1744385385.893103,660,4,11,0,2,207,90,0,29,0
1744385385.8931055,773,128,8,0,0,0,0,0,0,0
1744385385.8931088,542,3,232,55,69,34,6,16,0,0
1744385385.893181,580,0,0,0,8,52,0,0,0,0
1744385385.89464,387,0,0,0,7,0,0,16,49,0
1744385385.8946557,323,107,107,0,255,0,0,0,0,0
1744385385.896171,149,128,0,7,244,0,0,0,38,0
1744385385.8961864,1441,150,0,0,0,0,0,98,47,0
1744385385.898752,358,208,50,0,54,0,0,0,0,0
1744385385.9002454,344,0,0,0,0,0,0,0,55,0
1744385385.900258,353,0,0,5,80,1,8,0,58,0
1744385385.9002614,401,1,0,144,161,65,0,33,0,0
1744385385.9002647,307,0,0,0,0,137,0,0,0,0
1744385385.9018583,310,0,2,0,0,0,0,0,12,0
1744385385.9018898,314,0,0,0,0,0,0,0,10,0
1744385385.9018986,319,0,0,0,5,0,0,0,0,0
1744385385.9019072,356,0,0,192,26,168,0,0,34,0
1744385385.9019158,380,0,0,0,0,16,0,0,3,0
1744385385.9019246,398,0,0,77,0,0,0,0,0,0
1744385385.901933,463,128,5,0,0,0,45,0,0,0
1744385385.903049,476,2,0,0,42,0,0,0,0,0
1744385385.9030633,387,0,0,0,5,0,0,16,6,0
1744385385.9039428,580,0,0,0,8,70,0,0,0,0
1744385385.9042363,323,107,107,0,194,0,0,0,0,0
1744385385.9042456,57,0,42,0,0,0,0,0,0,0
1744385385.907487,149,128,0,7,244,0,0,0,53,0
1744385385.9075124,420,0,0,0,8,0,0,0,1,0
1744385385.907516,426,127,255,0,0,0,0,104,1,0
1744385385.907519,432,0,15,0,0,0,1,72,0,0
1744385385.9075222,464,0,0,0,0,0,0,0,10,0
1744385385.9089642,358,208,50,0,9,0,0,0,0,0
1744385385.909993,344,0,0,0,0,0,0,0,10,0
1744385385.910004,353,0,0,5,80,1,8,0,13,0
1744385385.911074,401,1,0,144,161,65,0,48,0,0
1744385385.9111032,307,0,0,0,0,152,0,0,0,0
1744385385.911112,310,0,2,0,0,0,0,0,27,0
1744385385.9111204,314,0,0,0,0,0,0,0,25,0
1744385385.911129,319,0,0,0,5,0,0,0,31,0
1744385385.9135869,356,0,0,192,26,168,0,0,49,0
1744385385.9135983,380,0,0,0,0,16,0,0,18,0
1744385385.9136016,398,0,0,92,0,0,0,0,0,0
1744385385.9136047,387,0,0,0,11,0,0,16,31,0
1744385385.9146914,323,107,107,0,209,0,0,0,0,0
1744385385.9147296,580,0,0,0,8,88,0,0,0,0
1744385385.9161415,149,128,0,7,244,0,0,0,8,0
1744385385.917708,57,0,57,0,0,0,0,0,0,0
1744385385.920741,358,208,50,0,24,0,0,0,0,0
1744385385.920756,344,0,0,0,0,0,0,0,25,0
1744385385.9207597,353,0,0,5,80,1,8,0,28,0
1744385385.9207628,401,1,0,144,161,65,0,3,0,0
1744385385.9207664,307,0,0,0,0,167,0,0,0,0
1744385385.9207697,310,0,2,0,0,0,0,0,42,0
1744385385.9207726,314,0,0,0,0,0,0,0,40,0
1744385385.9223416,319,0,0,0,5,0,0,0,46,0
1744385385.9223545,356,0,0,192,26,168,0,0,4,0
1744385385.9223585,380,0,0,0,0,16,0,0,33,0
1744385385.9223623,398,0,0,107,0,0,0,0,0,0
1744385385.922367,463,128,5,0,0,0,60,0,0,0
1744385385.922371,476,2,0,0,57,0,0,0,0,0
1744385385.925876,387,0,0,0,8,0,0,16,33,0
1744385385.9258888,323,107,107,0,224,0,0,0,0,0
1744385385.9258924,819,0,0,0,0,0,0,15,0,0
1744385385.925896,149,128,0,7,244,0,0,0,23,0
1744385385.9279685,420,0,0,0,8,0,0,0,16,0
1744385385.928004,426,127,255,0,0,0,0,104,16,0
1744385385.9280112,432,0,15,0,0,0,1,87,0,0
1744385385.928018,464,0,0,0,0,0,0,0,10,0
1744385385.9280798,580,0,0,0,8,106,0,0,0,0
1744385385.9294326,358,208,50,0,39,0,0,0,0,0
1744385385.9336226,344,0,0,0,0,0,0,0,40,0
1744385385.9336562,353,0,0,5,80,1,8,0,43,0
1744385385.9336655,401,1,0,144,161,65,0,18,0,0
1744385385.9336743,307,0,0,0,0,182,0,0,0,0
1744385385.933684,310,0,2,0,0,0,0,0,57,0
1744385385.9336925,314,0,0,0,0,0,0,0,55,0
1744385385.933701,319,0,0,0,5,0,0,0,61,0
1744385385.9337118,356,0,0,192,26,168,0,0,19,0
